KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
Eden_TurretRailgunHeavyinfo,A long range turret that fires a fast moving projectile for high damage especially to armor.Uses a high amount of power while active. 50% more dps than the Light Railgun Turret at the cost of reduced tracking.\n[c][FFFFFF]Unlocked via schematic.[-][/c]\n\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,"Турель дальнего действия, которая стреляет быстро движущимися снарядами, наносящими большой урон, особенно броне. В активном состоянии потребляет большое количество энергии. Наносит на 50 % больше урона в секунду, чем легкая Турель с рельсотроном, за счет уменьшенного отслеживания.\n[c][FFFFFF]Открывается с помощью схемы.[-][/c]\n\n[c][A9A9A9][i]Требуется Project Эдем или Перекованный Эдем.[/i][-][/c]",,,,,,,,
Eden_TurretRailgunHeavy_Ammo,Heavy Railgun Slug,,,,,,,,Тяжелая пуля рельсотрона,,,,,,,,
Eden_TurretRailgunHeavy_Ammoinfo,Ammunition for the Heavy Railgun Turret.,,,,,,,,Боеприпасы для Турели Heavy Railgun.,,,,,,,,
Eden_TurretFlakClose,Sentinel Flak Turret,,,,,,,,Зенитная Турель «Страж»,,,,,,,,
Eden_TurretFlakCloseinfo,A close range flak turret of UCH design capable of dealing heavy and consistent damage to drones and fighters but lacks the ability to deal significant damage to armor or devices.\n[c][FFFFFF]Unlocked via schematic.[-][/c]\n\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,," Зенитная Турель ближнего действия конструкции UCH, способная наносить тяжелый и постоянный урон дронам и истребителям, но не способна нанести значительный урон бронетехнике или устройствам.\n[c][FFFFFF]Открывается с помощью схемы.[-][/c]\n\n[c][A9A9A9][i]Требуется Project Eden или Reforged Eden.[/i][-][/c]",,,,,,,,
Eden_TurretFlakClose_Ammo,[c][FFF300]Sentinel Flak Shell[-][/c],,,,,,,,[c][FFF300]Снаряд Sentinel Flak[-][/c],,,,,,,,
Eden_TurretFlakClose_Ammoinfo,Ammunition for the Sentinel Flak Turret.,,,,,,,,Боеприпасы для зенитной Турели 'Страж'.,,,,,,,,
Eden_CargoContainerReinforcedS,[c][00FFFF]Reinforced Loot Container[-][/c],,,,,,,,Усиленный грузовой Контейнер,,,,,,,,
Eden_CargoContainerReinforcedSinfo,A reinforced cargo container for POIs and NPC ships.\n\nVery high HP to survive most battles. Set loot via container ID in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,"Усиленный грузовой Контейнер для POI и кораблей NPC.\n\nОчень высокая прочность, чтобы выжить в большинстве сражений. Установите добычу через идентификатор контейнера в панели управления.\n[c][A9A9A9][i]Требуется Project Eden или Reforged Eden.[/i][-][/c]",,,,,,,,
Eden_CargoContainerReinforcedL,[c][00FFFF]Reinforced Loot Container Large[-][/c],,,,,,,,Усиленный Грузовой Контейнер большой,,,,,,,,
Eden_CargoContainerReinforcedL2,[c][00FFFF]Reinforced Loot Container Large 2[-][/c],,,,,,,,Усиленный Грузовой Контейнер Большой 2,,,,,,,,
Eden_SalvageT1,Destroyed Salvage,,,,,,,,Обломки после разрушенения,,,,,,,,
Eden_SalvageT1info,Wreckage that can be salvaged or deconstructed for raw materials or sold to Free Colonists Scrapyards.\n\nSometimes leaves behind a box with valuable materials when removed from wrecks.\n\nMost often found in orbital wreckage.,,,,,,,,"Обломки, которые можно забрать или разобрать на сырье или продать на свалку свободных колонистов.\n\nИногда после извлечения из обломков остается ящик с ценными материалами.\n\nЧаще всего встречается на орбитальных обломках.",,,,,,,,
Eden_SalvageT2,Wrecked Salvage,,,,,,,,Обломки после крушения,,,,,,,,
Eden_SalvageT3,Ruined Salvage,,,,,,,,Обломки руин,,,,,,,,
Eden_SalvageT4,Broken Salvage,,,,,,,,Сломанные обломки,,,,,,,,
Eden_SalvageT5,Damaged Salvage,,,,,,,,Поврежденные обломки,,,,,,,,
Eden_SalvageT6,Decrepit Salvage,,,,,,,,Старые обломки,,,,,,,,
Eden_StatueDialog,Statue,,,,,,,,Статуя,,,,,,,,
Eden_StatueDialoginfo,A decorative block for POIs. Dialog enabled. \n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,Декоративный Блок для POI. Диалог включен. \n[c][A9A9A9][i]Требуется Project Eden или Reforged Eden.[/i][-][/c],,,,,,,,
Eden_ConsoleDialog,Console,,,,,,,,Консоль,,,,,,,,
Eden_ConsoleDialog2,Console,,,,,,,,Консоль,,,,,,,,
Eden_PadDialog,Data Pad,,,,,,,,Планшет,,,,,,,,
Eden_CargoDialog,Cargo Container,,,,,,,,Грузовой Контейнер,,,,,,,,
Eden_TreasureDialog,Chest,,,,,,,,Грудь,,,,,,,,
Eden_InvisibleDialog,Dialog,,,,,,,,Диалог,,,,,,,,
Eden_RadioPirates,Subspace Radio (Pirates),,,,,,,,Подпространственное Радио (Пираты),,,,,,,,
Eden_RadioPiratesinfo,"A subspace radio that transmits audio on all frequencies. Can be shot at to remove, or deactivated in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c]",,,,,,,," Подпространственное радио, передающее звук на всех частотах. Можно выстрелить, чтобы удалить, или деактивировать в панели управления.\n[c][A9A9A9][i]Требуется Project Eden или Reforged Eden.[/i][-][/c]",,,,,,,,
Eden_RadioColonists,Subspace Radio (Colonists),,,,,,,,Подпространственное радио (Колонисты),,,,,,,,
Eden_RadioDroneSwarm,Subspace Radio (Drone Swarm),,,,,,,,Подпространственное радио (Рой дронов),,,,,,,,
Eden_DecoMiningLaserYellow,Mining Laser Deco (Yellow),,,,,,,,Mining Laser Deco (желтый),,,,,,,,
Eden_DecoMiningLaserYellowinfo,"A decorative laser beam for POIs. Can remove via multitool by aiming at the block base, or can be turned off in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c]",,,,,,,," Декоративный лазерный луч для POI. Можно удалить Мультитулом, наведя на основание блока, или отключить в панели управления.\n[c][A9A9A9][i]Требуется Project Eden или Reforged Eden.[/i][-][/c]",,,,,,,,
Eden_DecoMiningLaserYellow2,Mining Turret Deco (Yellow),,,,,,,,Mining Turret Deco (Желтый),,,,,,,,
Eden_DecoMiningLaserBlue,Mining Laser Deco (Blue),,,,,,,,Mining Laser Deco (синий),,,,,,,,
Eden_DecoMiningLaserBlue2,Mining Turret Deco (Blue),,,,,,,,Шахтерская Турель Deco (Синяя),,,,,,,,
Eden_DecoyAlienTurretSmall,Small POI Decoy (Turret),,,,,,,,Малая Приманка POI (Турель),,,,,,,,
Eden_DecoyAlienTurretSmallinfo,A heavily armored decoy for POIs that sends out false sensor readings to fool enemy turrets to fire on it.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,," Тяжелобронированная Приманка для POI, которая отправляет ложные показания датчиков, чтобы заставить вражеские Турели стрелять по ней.\n[c][A9A9A9][i]Требуется Project Eden или Reforged Eden.[/i][-][/c]",,,,,,,,
Eden_DecoyAlienTurretLarge,Large POI Decoy (Turret),,,,,,,,Большая Приманка POI (Турель),,,,,,,,
Eden_ECMAlienTurretLarge,ECM Module (Turret),,,,,,,,Модуль ECM (Турель),,,,,,,,
Eden_DecoyAlienGenSmall,Small POI Decoy (Generator),,,,,,,,Малая Приманка POI (Генератор),,,,,,,,
Eden_DecoyAlienGenLarge,Large POI Decoy (Generator),,,,,,,,Большая Приманка POI (Генератор),,,,,,,,
Eden_ECMAlienGenLarge,ECM Module (Generator),,,,,,,,Модуль ЕСМ (Генератор),,,,,,,,
mapClaimed IronResource,Claimed Iron Asteroid,,,,,,,,Заявленный железный Астероид,,,,,,,,
mapClaimed SiliconResource,Claimed Silicon Asteroid,,,,,,,,Заявленный кремниевый Астероид,,,,,,,,
mapClaimed CopperResource,Claimed Copper Asteroid,,,,,,,,Заявленный медный Астероид,,,,,,,,
mapClaimed CobaltResource,Claimed Cobalt Asteroid,,,,,,,,Заявленный кобальтовый Астероид,,,,,,,,
mapClaimed MagnesiumResource,Claimed Magnesium Asteroid,,,,,,,,Заявленный магниевый Астероид,,,,,,,,
mapClaimed TitaniumResource,Claimed Titanium Asteroid,,,,,,,,Заявленный титановый Астероид,,,,,,,,
mapClaimed NeodymiumResource,Claimed Neodymium Asteroid,,,,,,,,Заявленный неодимовый Астероид,,,,,,,,
mapClaimed SathiumResource,Claimed Sathium Asteroid,,,,,,,,Заявленный Астероид Сатиум,,,,,,,,
mapClaimed AluminiumResource,Claimed Aluminium Asteroid,,,,,,,,Заявленный алюминиевый Астероид,,,,,,,,
mapClaimed GoldResource,Claimed Gold Asteroid,,,,,,,,Заявленный золотой Астероид,,,,,,,,
mapClaimed ErestrumResource,Claimed Erestrum Asteroid,,,,,,,,Заявленный Астероид Эреструм,,,,,,,,
mapClaimed ZascosiumResource,Claimed Zascosium Asteroid,,,,,,,,Заявленный Астероид Заскозиум,,,,,,,,
mapClaimed PlatinumResource,Claimed Platinum Asteroid,,,,,,,,Заявленный платиновый Астероид,,,,,,,,
mapClaimed PromethiumResource,Claimed Promethium Asteroid,,,,,,,,Заявленный прометиевый Астероид,,,,,,,,
mapClaimed PentaxidResource,Claimed Pentaxid Asteroid,,,,,,,,Заявленный Астероид Пентаксид,,,,,,,,
mapClaimed IceResource,Claimed Ice Asteroid,,,,,,,,Заявленный Ледяной Астероид,,,,,,,,
mapClaimed Rich IceResource,Claimed Rich Ice Asteroid,,,,,,,,Заявленный богатый Ледяной Астероид,,,,,,,,
mapClaimed Heavy IceResource,Claimed Heavy Ice Asteroid,,,,,,,,Заявленный тяжелый Ледяной Астероид,,,,,,,,
mapRich IceResource,Rich Ice Asteroid,,,,,,,,Богатый Ледяной Астероид,,,,,,,,
mapHeavy IceResource,Heavy Ice Asteroid,,,,,,,,Тяжелый Ледяной Астероид,,,,,,,,
mapCommon Ore SiteResource,Common Ore Site,,,,,,,,Обычный рудный участок,,,,,,,,
mapEdenAsteroidScaninfoResource,[c][D2AF00][b]Too much inteference - asteroid scan inconclusive[/b][-][/c],,,,,,,,[c][D2AF00][b]Слишком много помех - сканирование астероидов не дает результатов[/b][-][/c],,,,,,,,
